
International Seismological Centre
ISC: Focal Mechanism solutions

Any use of data from the ISC should be cited. The correct format for citations may be found on our citation page.

The ISC Bulletin has now been completely rebuilt for the period 1964-2010. As a result, the ISC hypocentre solutions and magnitudes for the entire period of 1964-latest are based on the ak135 velocity model and the location procedure that is currently used in operations. The Bulletin has been cleaned up and a considerable number of previously unavailable data of permanent and temporary seismic deployments have been added.

Once the search has completed, a compressed KML file will be available to view the results in Google Earth.

Make an event map
Search summary:
Database: ISC Bulletin
Search type: Rectangular search
Latitude range: 35 to 39
Longitude range: 139 to 143
Start date: 2000-09-01 00:00:00
End date: 2010-10-01 00:00:00
Events found: 2907

DATA_TYPE FOCAL_MECHANISM_SOLUTIONS
ISC Bulletin
--EVENT--|------------------------------ORIGIN------------------------------|FM AUTHOR|----MOMENT---|-----------MOMENT TENSOR COMPONENTS---------|---------------NODAL PLANES--------------|-----------------------PRINCIPAL AXES-------------------------|
 EVENT_ID,AUTHOR   ,DATE      ,TIME       ,LAT     ,LON      ,DEPTH,CENTROID,AUTHOR   ,EX,MO   ,MW  ,EX,MRR   ,MTT   ,MPP   ,MRT   ,MTP   ,MPR   ,STRIKE,DIP  ,RAKE   ,STRIKE,DIP  ,RAKE   ,EX,T_VAL ,T_PL ,T_AZM ,P_VAL ,P_PL ,P_AZM ,N_VAL ,N_PL ,N_AZM 
 13638521,NIED     ,2009-08-25,11:19:00   , 35.4000, 140.4000, 35.0,        ,NIED     ,14,7.570, 3.9,  ,      ,      ,      ,      ,      ,      , 59.00,71.00,  96.00,221.00,20.00,  73.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 13638521,JMA      ,2009-08-25,11:19:26.30, 35.4000, 140.3200, 26.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 72.00,55.00,  97.00,239.00,35.00,  79.00,  ,      ,78.00,  8.00,      ,10.00,157.00,      , 6.00,248.00
 14547732,NIED     ,2009-08-25,13:21:00   , 37.4000, 141.3000, 68.0,        ,NIED     ,14,2.140, 3.5,  ,      ,      ,      ,      ,      ,      , 32.00,36.00, 106.00,192.00,56.00,  78.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 14547731,NIED     ,2009-08-25,13:55:00   , 36.9000, 142.5000, 32.0,        ,NIED     ,13,9.840, 3.3,  ,      ,      ,      ,      ,      ,      ,149.00,53.00,  -1.00,240.00,89.00,-143.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 14547734,NIED     ,2009-08-28,21:33:00   , 36.7000, 142.4000, 20.0,        ,NIED     ,14,2.540, 3.5,  ,      ,      ,      ,      ,      ,      , 17.00,67.00,  88.00,202.00,23.00,  94.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 14547733,NIED     ,2009-08-28,22:39:00   , 36.7000, 142.3000, 17.0,        ,NIED     ,14,1.810, 3.4,  ,      ,      ,      ,      ,      ,      , 14.00,66.00,  82.00,213.00,25.00, 107.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 13659370,NIED     ,2009-08-30,15:46:00   , 37.2000, 141.5000, 32.0,        ,NIED     ,16,1.090, 4.6,  ,      ,      ,      ,      ,      ,      , 37.00,72.00,  84.00,236.00,19.00, 108.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 13991737,NIED     ,2009-08-31,04:43:00   , 37.1000, 141.5000, 38.0,        ,NIED     ,14,3.540, 3.6,  ,      ,      ,      ,      ,      ,      , 35.00,64.00, 116.00,167.00,36.00,  48.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 13991822,JMA      ,2009-09-01,05:04:37.90, 38.7900, 141.6300, 70.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 59.00,28.00, 163.00,164.00,82.00,  63.00,  ,      ,46.00, 46.00,      ,32.00,276.00,      ,27.00,168.00
 13991817,NIED     ,2009-09-01,06:49:00   , 37.2000, 141.4000, 44.0,        ,NIED     ,15,1.050, 3.9,  ,      ,      ,      ,      ,      ,      , 28.00,74.00,  99.00,179.00,19.00,  62.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 13884804,NIED     ,2009-09-01,12:02:00   , 35.6000, 141.2000, 32.0,        ,NIED     ,16,1.430, 4.7,  ,      ,      ,      ,      ,      ,      ,150.00,73.00, -68.00,276.00,28.00,-141.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 13884804,JMA      ,2009-09-01,12:02:20.50, 35.6100, 141.0900, 36.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 40.00,68.00,  82.00,240.00,23.00, 109.00,  ,      ,66.00,296.00,      ,23.00,136.00,      , 7.00, 43.00
 13991763,NIED     ,2009-09-01,22:31:00   , 38.3000, 142.5000, 23.0,        ,NIED     ,14,2.070, 3.5,  ,      ,      ,      ,      ,      ,      ,229.00,43.00, 132.00,358.00,59.00,  58.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 14547739,NIED     ,2009-09-03,05:29:00   , 37.6000, 142.6000, 23.0,        ,NIED     ,14,4.760, 3.7,  ,      ,      ,      ,      ,      ,      , 17.00,77.00,  79.00,238.00,17.00, 130.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 13991929,NIED     ,2009-09-03,08:59:00   , 38.3000, 141.8000, 68.0,        ,NIED     ,14,3.990, 3.7,  ,      ,      ,      ,      ,      ,      ,211.00,83.00, -86.00,359.00, 9.00,-121.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 13843723,NIED     ,2009-09-03,09:33:00   , 38.0000, 142.7000, 32.0,        ,NIED     ,15,1.100, 4.0,  ,      ,      ,      ,      ,      ,      , 36.00,78.00,-104.00,265.00,18.00, -43.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 13668042,NIED     ,2009-09-04,02:30:00   , 35.8000, 140.1000, 65.0,        ,NIED     ,16,1.210, 4.7,  ,      ,      ,      ,      ,      ,      ,184.00,25.00, 101.00,352.00,65.00,  85.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 13668042,JMA      ,2009-09-04,02:30:32.10, 35.8100, 140.0900, 67.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,  6.00,67.00,  81.00,208.00,25.00, 111.00,  ,      ,67.00,259.00,      ,21.00,103.00,      , 9.00, 10.00
 13668042,GCMT     ,2009-09-04,02:30:35.40, 35.7500, 140.2300, 61.0,TRUE    ,GCMT     ,16,2.336, 4.8,16, 2.230,-0.106,-2.130, 0.054,-0.130, 0.827,  4.00,55.00,  90.00,184.00,35.00,  90.00,16, 2.382,80.00,274.00,-2.290,10.00, 94.00,-0.098, 0.00,184.00
 13992089,NIED     ,2009-09-04,17:37:00   , 38.3000, 141.8000, 35.0,        ,NIED     ,14,2.520, 3.5,  ,      ,      ,      ,      ,      ,      ,  5.00,72.00,  71.00,233.00,26.00, 135.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 13668187,ISC      ,2009-09-05,01:59:34.64, 37.1388, 140.0791, 97.2,        ,ISC      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 80.73,29.66,-162.36,335.28,81.38, -61.52,  ,      ,30.56, 42.22,      ,46.10,274.38,      ,28.13,150.63
 13668187,NIED     ,2009-09-05,01:59:00   , 37.0000, 140.2000, 98.0,        ,NIED     ,15,3.960, 4.3,  ,      ,      ,      ,      ,      ,      , 57.00,32.00, 155.00,169.00,77.00,  61.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 13668187,JMA      ,2009-09-05,01:59:34.80, 36.9700, 140.1800,100.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 63.00,47.00, 165.00,163.00,79.00,  44.00,  ,      ,38.00, 33.00,      ,21.00,286.00,      ,45.00,174.00
 13992137,NIED     ,2009-09-05,23:46:00   , 37.3000, 143.0000, 11.0,        ,NIED     ,14,2.110, 3.5,  ,      ,      ,      ,      ,      ,      , 67.00,50.00,-163.00,326.00,77.00, -41.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 13992333,JMA      ,2009-09-08,01:02:55.40, 35.7600, 140.0900, 41.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,158.00,60.00, 121.00,287.00,42.00,  48.00,  ,      ,61.00,117.00,      ,10.00,226.00,      ,27.00,321.00
 13992333,NIED     ,2009-09-08,01:03:00   , 35.8000, 140.1000, 41.0,        ,NIED     ,14,6.750, 3.8,  ,      ,      ,      ,      ,      ,      ,171.00,87.00, 136.00,264.00,47.00,   4.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 13821294,NIED     ,2009-09-08,13:34:00   , 37.7000, 141.8000, 50.0,        ,NIED     ,15,2.520, 4.2,  ,      ,      ,      ,      ,      ,      ,199.00,58.00, 110.00,344.00,37.00,  61.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 13992432,NIED     ,2009-09-09,08:02:00   , 37.7000, 141.9000, 41.0,        ,NIED     ,14,7.660, 3.9,  ,      ,      ,      ,      ,      ,      ,155.00,89.00, -56.00,247.00,34.00,-178.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 13821312,JMA      ,2009-09-09,15:21:59.80, 36.6400, 141.0300, 47.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,  5.00,67.00,  71.00,226.00,29.00, 127.00,  ,      ,63.00,245.00,      ,20.00,109.00,      ,17.00, 13.00
 13821312,NIED     ,2009-09-09,15:22:00   , 36.7000, 141.1000, 44.0,        ,NIED     ,15,1.600, 4.1,  ,      ,      ,      ,      ,      ,      , 37.00,77.00,  91.00,213.00,13.00,  86.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 13992403,NIED     ,2009-09-09,20:23:00   , 36.4000, 141.0000, 44.0,        ,NIED     ,14,2.080, 3.5,  ,      ,      ,      ,      ,      ,      , 23.00,67.00,  81.00,225.00,25.00, 111.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 13821322,NIED     ,2009-09-10,04:09:00   , 35.6000, 141.0000, 50.0,        ,NIED     ,15,2.800, 4.2,  ,      ,      ,      ,      ,      ,      , 12.00,73.00,  86.00,206.00,18.00, 103.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 13992613,NIED     ,2009-09-12,06:51:00   , 36.4000, 141.2000, 35.0,        ,NIED     ,14,9.400, 3.9,  ,      ,      ,      ,      ,      ,      , 20.00,72.00,  87.00,210.00,19.00,  99.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 13992613,JMA      ,2009-09-12,06:51:01.30, 36.3900, 141.1300, 48.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 12.00,78.00,  88.00,203.00,12.00, 101.00,  ,      ,57.00,279.00,      ,33.00,104.00,      , 2.00, 13.00
 13992672,NIED     ,2009-09-13,13:56:00   , 35.8000, 140.2000, 68.0,        ,NIED     ,14,9.000, 3.9,  ,      ,      ,      ,      ,      ,      ,191.00,29.00, 102.00,357.00,61.00,  83.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 13992672,JMA      ,2009-09-13,13:56:41.70, 35.8000, 140.1400, 65.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,  5.00,61.00,  86.00,193.00,29.00,  98.00,  ,      ,74.00,264.00,      ,16.00, 98.00,      , 4.00,  7.00
 13993004,NIED     ,2009-09-19,08:21:00   , 36.6000, 141.4000, 38.0,        ,NIED     ,14,6.160, 3.8,  ,      ,      ,      ,      ,      ,      , 20.00,88.00,  82.00,276.00, 8.00, 166.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 15482502,NIED     ,2009-09-22,09:49:00   , 37.0000, 141.3000, 53.0,        ,NIED     ,14,3.740, 3.6,  ,      ,      ,      ,      ,      ,      ,  0.00,51.00, 135.00,122.00,56.00,  49.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 13821511,NIED     ,2009-09-22,11:40:00   , 37.6000, 141.7000, 77.0,        ,NIED     ,15,7.750, 4.5,  ,      ,      ,      ,      ,      ,      , 58.00,39.00, -56.00,197.00,58.00,-115.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 13821511,JMA      ,2009-09-22,11:40:43.90, 37.6000, 141.6600, 76.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 43.00,31.00, -64.00,193.00,62.00,-104.00,  ,      ,16.00,294.00,      ,69.00, 74.00,      ,13.00,200.00
 13993218,JMA      ,2009-09-23,14:18:09.50, 38.8200, 141.5800, 75.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,162.00,67.00,  84.00,358.00,23.00, 105.00,  ,      ,67.00, 61.00,      ,22.00,257.00,      , 6.00,165.00
 15484261,JMA      ,2009-09-26,05:27:46.80, 35.6600, 139.4400, 28.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 54.00,65.00,  81.00,254.00,27.00, 108.00,  ,      ,69.00,307.00,      ,19.00,151.00,      , 8.00, 58.00
 15486553,JMA      ,2009-09-30,07:56:41.80, 38.6300, 140.0400,  9.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,  4.00,47.00, 111.00,154.00,47.00,  69.00,  ,      ,75.00,349.00,      , 0.00,259.00,      ,15.00,169.00
 13802463,NIED     ,2009-10-01,10:43:00   , 36.4000, 140.6000, 56.0,        ,NIED     ,15,1.660, 4.1,  ,      ,      ,      ,      ,      ,      , 22.00,70.00,  89.00,205.00,20.00,  92.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 13802463,JMA      ,2009-10-01,10:43:03.40, 36.4300, 140.6500, 54.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 19.00,69.00,  85.00,212.00,22.00, 102.00,  ,      ,66.00,281.00,      ,24.00,113.00,      , 4.00, 21.00
 13802777,NIED     ,2009-10-02,00:44:00   , 36.7000, 141.4000, 26.0,        ,NIED     ,15,2.730, 4.2,  ,      ,      ,      ,      ,      ,      , 40.00,81.00, 111.00,151.00,23.00,  23.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 13857751,NIED     ,2009-10-08,15:47:00   , 37.4000, 143.1000, 14.0,        ,NIED     ,15,1.550, 4.1,  ,      ,      ,      ,      ,      ,      , 11.00,62.00,  79.00,213.00,29.00, 110.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 14092986,JMA      ,2009-10-09,06:11:17.70, 35.7000, 140.7200, 44.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 13.00,78.00,  90.00,193.00,12.00,  90.00,  ,      ,57.00,283.00,      ,33.00,103.00,      , 0.00, 13.00
 14541602,NIED     ,2009-10-10,00:04:00   , 37.1000, 141.6000, 59.0,        ,NIED     ,14,2.820, 3.6,  ,      ,      ,      ,      ,      ,      , 28.00,78.00,  82.00,244.00,14.00, 125.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 13844623,NIED     ,2009-10-11,06:01:00   , 36.3000, 139.2000,140.0,        ,NIED     ,15,1.190, 4.0,  ,      ,      ,      ,      ,      ,      ,107.00,66.00, 109.00,247.00,30.00,  54.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 13844623,JMA      ,2009-10-11,06:01:56.20, 36.2800, 139.1900,149.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 78.00,84.00,  30.00,345.00,60.00, 173.00,  ,      ,25.00,306.00,      ,16.00,208.00,      ,60.00, 89.00
 13848186,NIED     ,2009-10-12,09:42:00   , 37.4000, 139.7000,  5.0,        ,NIED     ,16,1.260, 4.7,  ,      ,      ,      ,      ,      ,      ,135.00,67.00, -84.00,301.00,24.00,-103.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 13848186,JMA      ,2009-10-12,09:42:19.50, 37.4300, 139.7000,  4.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,113.00,47.00, -98.00,304.00,43.00, -82.00,  ,      , 2.00,208.00,      ,84.00,318.00,      , 6.00,118.00
 14093383,NIED     ,2009-10-12,23:22:00   , 37.2000, 142.2000, 23.0,        ,NIED     ,14,2.630, 3.5,  ,      ,      ,      ,      ,      ,      , 50.00, 7.00, -35.00,175.00,86.00, -95.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 13855807,NIED     ,2009-10-14,13:09:00   , 38.4000, 142.3000, 41.0,        ,NIED     ,15,3.310, 4.3,  ,      ,      ,      ,      ,      ,      , 18.00,72.00,  84.00,216.00,19.00, 107.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 13908843,NIED     ,2009-10-15,14:14:00   , 35.6000, 141.1000, 41.0,        ,NIED     ,15,2.460, 4.2,  ,      ,      ,      ,      ,      ,      ,  6.00,78.00,  81.00,223.00,15.00, 126.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 13908843,JMA      ,2009-10-15,14:14:21.60, 35.5600, 141.0700, 37.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 68.00,71.00,  92.00,243.00,19.00,  85.00,  ,      ,64.00,341.00,      ,26.00,157.00,      , 2.00,248.00
 14093626,NIED     ,2009-10-15,21:56:00   , 36.5000, 140.6000, 41.0,        ,NIED     ,14,3.160, 3.6,  ,      ,      ,      ,      ,      ,      ,244.00,33.00, 152.00,358.00,75.00,  60.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 14093626,JMA      ,2009-10-15,21:56:47.00, 36.4500, 140.5900, 56.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 15.00,66.00,  81.00,216.00,26.00, 109.00,  ,      ,68.00,268.00,      ,20.00,112.00,      , 8.00, 19.00
 14093733,NIED     ,2009-10-17,09:25:00   , 36.6000, 140.6000, 98.0,        ,NIED     ,15,1.450, 4.0,  ,      ,      ,      ,      ,      ,      , 85.00,41.00, -60.00,227.00,55.00,-114.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 14093733,JMA      ,2009-10-17,09:25:55.30, 36.6000, 140.5900, 95.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 94.00,41.00, -38.00,215.00,66.00,-125.00,  ,      ,14.00,329.00,      ,55.00, 80.00,      ,31.00,230.00
 14093849,NIED     ,2009-10-18,20:38:00   , 38.7000, 141.4000, 95.0,        ,NIED     ,14,4.660, 3.7,  ,      ,      ,      ,      ,      ,      , 30.00,69.00,  69.00,258.00,29.00, 134.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 13908877,NIED     ,2009-10-21,02:58:00   , 38.9000, 140.9000,  5.0,        ,NIED     ,14,9.630, 3.9,  ,      ,      ,      ,      ,      ,      ,  3.00,65.00,  73.00,219.00,30.00, 122.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 13908877,JMA      ,2009-10-21,02:58:33.20, 38.8700, 140.8600,  8.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,250.00,49.00, 170.00,346.00,83.00,  42.00,  ,      ,34.00,217.00,      ,22.00,111.00,      ,48.00,355.00
 13879669,NIED     ,2009-10-23,01:28:00   , 36.6000, 141.2000, 32.0,        ,NIED     ,16,1.670, 4.7,  ,      ,      ,      ,      ,      ,      , 52.00,17.00, -77.00,219.00,73.00, -94.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 13879669,JMA      ,2009-10-23,01:28:26.90, 36.6000, 141.1800, 45.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 66.00,86.00,  76.00,322.00,14.00, 165.00,  ,      ,47.00,322.00,      ,40.00,169.00,      ,14.00, 67.00
 13879669,GCMT     ,2009-10-23,01:28:27.30, 36.7100, 141.2700, 45.5,TRUE    ,GCMT     ,16,3.254, 4.9,16,-3.080, 1.740, 1.340, 0.647, 1.250, 1.240, 57.00,34.00, -77.00,221.00,57.00, -99.00,16, 3.083,12.00,317.00,-3.424,76.00,105.00, 0.341, 7.00,226.00
 14094222,JMA      ,2009-10-23,18:27:37.00, 35.5900, 139.7700, 58.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 35.00,19.00,-120.00,246.00,74.00, -81.00,  ,      ,28.00,328.00,      ,60.00,169.00,      , 9.00, 63.00
 14094282,JMA      ,2009-10-24,11:04:36.80, 36.3300, 139.9600, 76.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 56.00,30.00, -40.00,182.00,72.00,-114.00,  ,      ,23.00,290.00,      ,57.00, 61.00,      ,22.00,190.00
 13909099,NIED     ,2009-10-28,05:25:00   , 37.5000, 141.5000, 53.0,        ,NIED     ,15,2.440, 4.2,  ,      ,      ,      ,      ,      ,      ,148.00, 9.00, -69.00,306.00,81.00, -93.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 14094658,NIED     ,2009-10-30,00:58:00   , 36.1000, 141.4000, 26.0,        ,NIED     ,14,3.830, 3.7,  ,      ,      ,      ,      ,      ,      ,129.00,56.00, -63.00,267.00,42.00,-124.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 14192992,NIED     ,2009-11-03,08:27:00   , 36.6000, 141.1000, 32.0,        ,NIED     ,14,3.420, 3.6,  ,      ,      ,      ,      ,      ,      , 70.00,38.00, 104.00,232.00,54.00,  79.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 14192992,JMA      ,2009-11-03,08:27:52.90, 36.6200, 141.0900, 45.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 65.00,12.00, 150.00,185.00,84.00,  79.00,  ,      ,50.00, 83.00,      ,38.00,284.00,      ,10.00,186.00
 13979100,ISC      ,2009-11-04,08:56:22.67, 37.1413, 141.8671, 45.6,        ,ISC      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 14.73,70.10,  64.98,248.62,31.56, 139.43,  ,      ,57.48,250.93,      ,21.21,123.44,      ,23.43, 23.76
 13979100,NIED     ,2009-11-04,08:56:00   , 37.0000, 141.9000, 35.0,        ,NIED     ,15,3.130, 4.3,  ,      ,      ,      ,      ,      ,      , 17.00,65.00,  88.00,202.00,25.00,  94.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 14193061,NIED     ,2009-11-04,14:19:00   , 37.3000, 141.9000, 38.0,        ,NIED     ,14,4.900, 3.7,  ,      ,      ,      ,      ,      ,      , 75.00,79.00, 106.00,200.00,19.00,  36.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 14193071,NIED     ,2009-11-04,17:45:00   , 39.0000, 140.8000,  5.0,        ,NIED     ,14,2.980, 3.6,  ,      ,      ,      ,      ,      ,      ,124.00,78.00, -28.00,220.00,62.00,-167.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 14193203,NIED     ,2009-11-06,19:22:00   , 36.7000, 141.2000, 41.0,        ,NIED     ,15,3.870, 4.3,  ,      ,      ,      ,      ,      ,      , 18.00,15.00,-118.00,227.00,77.00, -83.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 14193275,JMA      ,2009-11-07,20:32:48.50, 35.4000, 140.4500, 54.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 81.00, 5.00, -24.00,195.00,88.00, -94.00,  ,      ,43.00,289.00,      ,47.00,100.00,      , 4.00,195.00
 14193471,NIED     ,2009-11-10,10:21:00   , 36.3000, 141.8000, 26.0,        ,NIED     ,14,8.750, 3.9,  ,      ,      ,      ,      ,      ,      , 20.00,66.00,  88.00,203.00,24.00,  93.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 14193472,NIED     ,2009-11-10,10:24:00   , 36.3000, 141.8000, 26.0,        ,NIED     ,14,8.710, 3.9,  ,      ,      ,      ,      ,      ,      , 11.00,68.00,  85.00,204.00,23.00, 102.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 13979137,NIED     ,2009-11-10,10:31:00   , 36.3000, 141.8000, 26.0,        ,NIED     ,15,1.990, 4.1,  ,      ,      ,      ,      ,      ,      , 27.00,69.00,  96.00,190.00,22.00,  74.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 14193482,NIED     ,2009-11-10,12:57:00   , 36.3000, 141.8000, 26.0,        ,NIED     ,14,3.520, 3.6,  ,      ,      ,      ,      ,      ,      , 35.00,64.00,  86.00,225.00,26.00,  99.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 14193486,NIED     ,2009-11-10,14:27:00   , 36.2000, 141.8000, 23.0,        ,NIED     ,15,5.110, 4.4,  ,      ,      ,      ,      ,      ,      , 14.00,69.00,  83.00,212.00,22.00, 107.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 13948133,NIED     ,2009-11-13,12:09:00   , 37.2000, 142.2000, 32.0,        ,NIED     ,15,2.750, 4.2,  ,      ,      ,      ,      ,      ,      , 21.00,77.00,  85.00,223.00,14.00, 111.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 15502864,JMA      ,2009-11-13,17:28:15.40, 36.2200, 140.8800, 46.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,187.00, 9.00, 116.00,342.00,82.00,  86.00,  ,      ,53.00,247.00,      ,37.00, 75.00,      , 4.00,342.00
 14193701,NIED     ,2009-11-13,17:42:00   , 37.6000, 140.5000,145.0,        ,NIED     ,15,3.070, 4.3,  ,      ,      ,      ,      ,      ,      , 19.00,86.00,-105.00,273.00,15.00, -16.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 13936590,NIED     ,2009-11-13,19:23:00   , 35.4000, 139.8000, 35.0,        ,NIED     ,15,2.180, 4.2,  ,      ,      ,      ,      ,      ,      , 93.00,27.00,  36.00,330.00,74.00, 113.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 13936590,JMA      ,2009-11-13,19:23:36.20, 35.4700, 139.8000, 39.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,101.00,33.00,  45.00,331.00,67.00, 114.00,  ,      ,60.00,277.00,      ,19.00, 43.00,      ,22.00,141.00
 14173724,NIED     ,2009-11-14,02:11:00   , 36.7000, 142.1000, 23.0,        ,NIED     ,15,1.090, 4.0,  ,      ,      ,      ,      ,      ,      , 20.00,68.00,  86.00,211.00,23.00, 100.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 14173773,NIED     ,2009-11-14,21:27:00   , 36.8000, 141.6000, 32.0,        ,NIED     ,14,8.290, 3.9,  ,      ,      ,      ,      ,      ,      , 58.00,81.00, 125.00,160.00,36.00,  15.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 15503455,JMA      ,2009-11-15,19:29:40.00, 35.4900, 139.0800, 15.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 16.00,88.00,  60.00,282.00,30.00, 175.00,  ,      ,40.00,259.00,      ,36.00,132.00,      ,30.00, 18.00
 14173836,NIED     ,2009-11-15,20:09:00   , 37.2000, 141.3000, 68.0,        ,NIED     ,14,4.680, 3.7,  ,      ,      ,      ,      ,      ,      , 15.00,16.00,  49.00,236.00,78.00, 101.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 14173914,NIED     ,2009-11-17,06:10:00   , 37.8000, 142.4000, 23.0,        ,NIED     ,14,2.350, 3.5,  ,      ,      ,      ,      ,      ,      , 28.00,70.00,  87.00,218.00,20.00,  99.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
